ID_Prestamo,ID_Cliente,Nombre_Cliente,Apellido_Cliente,Lugar_Trabajo,Ciudad,Region,Latitud,Longitud,Monto_Prestamo,Tasa_Interes_Anual,Garantia,Valor_Garantia,Fecha_Inicio,Fecha_Termino,Monto_Pagado,Saldo_Pendiente,Estado_Pago,Tiempo en Meses del prest,Tiempo_del_Prestamo,Tiene_Atrasos,Estado
1656,29,Isabel,Peralta,Empresa U,Sabana de la Mar,Este,19.061,-69.3707,67500,10.05,Muebles,90000,4/12/2024,11/12/2025,74283.75,0,Pagado,2,"2 meses, 13 días",No,Normal (OK)
1657,104,Roberto,Torres,Empresa I,Salvaleón de Higüey,Este,18.615,-68.7076,37500,11.4,Electrodomésticos,50000,3/15/2024,3/15/2025,31638.16,5861.84,Pendiente,3,"3 meses, 11 días",No,Normal (OK)
1658,149,Pedro,Santos,Empresa F,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,75000,5.23,Oro,100000,1/25/2024,2/25/2026,39774.6,35225.4,Pendiente,5,"5 meses, 1 día",No,Normal (OK)
1659,45,Juan,Ortega,Empresa Z,San Cristóbal,Sur,18.4161,-70.1098,1500,13.53,Libros,2000,4/10/2024,2/10/2026,1702.95,0,Pagado,2,"2 meses, 15 días",No,Normal (OK)
1660,89,Diego,Pérez,Empresa O,Sabana de la Mar,Este,19.061,-69.3707,150000,5.75,Vehículo,200000,4/30/2024,10/30/2024,24253.26,125746.74,Pendiente,2,"2 meses, 25 días",No,Normal (OK)
1661,16,Laura,Cruz,Empresa O,Santa Cruz de Barahona,Sur,18.2085,-71.1001,112500,5.25,Automóvil,150000,3/28/2024,1/28/2025,118406.25,0,Pagado,3,"3 meses, 28 días",No,Normal (OK)
1662,40,Lucía,Peralta,Empresa F,Neiba,Suroeste,18.4884,-71.4197,45000,12.3,Herramientas,60000,1/28/2024,7/28/2024,50535,0,Pagado,5,"5 meses, 28 días",No,Normal (OK)
1663,85,Juan,Hernández,Empresa A,Monte Cristi,Noroeste,19.8676,-71.6505,2250,10.01,Mascotas,3000,1/15/2024,9/15/2024,2475.23,0,Pagado,5,"5 meses, 11 días",No,Normal (OK)
1664,154,Marta,González,Empresa T,Hato Mayor del Rey,Este,18.7647,-69.2574,60000,13.63,Joyas,80000,6/10/2024,5/10/2025,68178,0,Pagado,0,14 días,No,Normal (OK)
1665,198,Valentina,Luna,Empresa S,San Juan de la Maguana,Sur,18.8061,-71.2296,135000,9.18,Maquinaria,180000,1/17/2024,11/17/2024,147393,0,Pagado,5,"5 meses, 9 días",No,Normal (OK)
1666,173,Juan,Torres,Empresa X,Cotuí,Cibao Norte,19.0595,-70.1515,75000,5.83,Oro,100000,2/26/2024,12/26/2024,79372.5,0,Pagado,4,"4 meses, 29 días",No,Normal (OK)
1667,79,Alejandra,Mendoza,Empresa X,Higuey,Este,18.615,-68.7076,150000,14.69,Arte,200000,2/5/2024,9/5/2025,94400.33,55599.67,Pendiente,4,"4 meses, 20 días",No,Normal (OK)
1668,155,Roberto,Díaz,Empresa E,Barahona,Sur,18.2085,-71.1001,22500,14.53,Bienes Raíces,30000,5/1/2024,1/1/2025,25769.25,0,Pagado,1,"1 mes, 24 días",No,Normal (OK)
1669,109,Roberto,Díaz,Empresa Z,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,60000,8.43,Joyas,80000,4/22/2024,5/22/2026,65058,0,Pagado,2,"2 meses, 3 días",No,Normal (OK)
1670,100,Ana,Ramírez,Empresa T,Dajabón,Noroeste,19.5477,-71.7069,135000,5.06,Maquinaria,180000,6/1/2024,2/1/2025,141831,0,Pagado,0,23 días,No,Normal (OK)
1671,41,Pedro,Ramírez,Empresa B,Neiba,Suroeste,18.4884,-71.4197,22500,13.01,Bienes Raíces,30000,2/8/2024,7/8/2025,10362.31,12137.69,Pendiente,4,"4 meses, 17 días",No,Normal (OK)
1672,169,Ricardo,Cruz,Empresa A,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,2250,13.02,Mascotas,3000,5/26/2024,4/26/2026,2542.95,0,Pagado,1,"1 mes, 29 días",No,Normal (OK)
1673,72,Luis,Mendoza,Empresa E,Neiba,Suroeste,18.4884,-71.4197,75000,6.13,Oro,100000,5/21/2024,4/21/2026,79597.5,0,Pagado,1,"1 mes, 4 días",No,Normal (OK)
1674,133,Isabel,Ortega,Empresa J,San Cristóbal,Sur,18.4161,-70.1098,3750,11.92,Ropa,5000,1/15/2024,1/15/2026,799.55,2950.45,Pendiente,5,"5 meses, 11 días",No,Normal (OK)
1675,5,Gabriela,Ramírez,Empresa A,Barahona,Sur,18.2085,-71.1001,150000,11.83,Vehículo,200000,1/28/2024,10/28/2025,167745,0,Pagado,5,"5 meses, 28 días",No,Normal (OK)
1676,127,Fernando,Sánchez,Empresa N,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,75000,12.29,Oro,100000,1/25/2024,4/25/2025,658.01,74341.99,Pendiente,5,"5 meses, 1 día",No,Normal (OK)
1677,28,María,López,Empresa A,San Juan de la Maguana,Sur,18.8061,-71.2296,150000,9.34,Arte,200000,3/1/2024,10/1/2025,164010,0,Pagado,3,"3 meses, 25 días",No,Normal (OK)
1678,117,Ricardo,Martínez,Empresa S,Sabana de la Mar,Este,19.061,-69.3707,150000,12.51,Arte,200000,6/14/2024,2/14/2025,168765,0,Pagado,0,10 días,No,Normal (OK)
1679,5,Gabriela,Ramírez,Empresa A,Barahona,Sur,18.2085,-71.1001,150000,14.1,Arte,200000,6/15/2024,12/15/2024,171150,0,Pagado,0,9 días,No,Normal (OK)
1680,162,Roberto,López,Empresa M,Santa Cruz de Barahona,Sur,18.2085,-71.1001,112500,7.96,Automóvil,150000,6/4/2024,3/4/2025,87963.26,24536.74,Pendiente,0,20 días,No,Normal (OK)
1681,66,Lucía,Hernández,Empresa A,Moca,Cibao Norte,19.4054,-70.526,187500,11.72,Propiedad,250000,3/31/2024,3/31/2026,209475,0,Pagado,3,"3 meses, 25 días",No,Normal (OK)
1682,7,Marta,Mendoza,Empresa H,Jimaní,Suroeste,18.4911,-71.8501,3750,9.91,Ropa,5000,3/18/2024,12/18/2024,4121.63,0,Pagado,3,"3 meses, 8 días",No,Normal (OK)
1683,122,Andrés,Martínez,Empresa Y,Sabana de la Mar,Este,19.061,-69.3707,67500,10.42,Muebles,90000,3/13/2024,1/13/2025,3069.67,64430.33,Pendiente,3,"3 meses, 13 días",No,Normal (OK)
1684,198,Valentina,Luna,Empresa S,San Juan de la Maguana,Sur,18.8061,-71.2296,112500,12.55,Equipo Informático,150000,5/10/2024,9/10/2025,68115.93,44384.07,Pendiente,1,"1 mes, 15 días",No,Normal (OK)
1685,83,Sofía,González,Empresa E,Sabana de la Mar,Este,19.061,-69.3707,150000,8.47,Arte,200000,3/21/2024,1/21/2026,117157.98,32842.02,Pendiente,3,"3 meses, 5 días",No,Normal (OK)
1686,4,Pedro,Hernández,Empresa Q,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,60000,10.11,Instrumentos Musicales,80000,5/22/2024,10/22/2026,66066,0,Pagado,1,"1 mes, 3 días",No,Normal (OK)
1687,190,Sofía,Sánchez,Empresa L,San Cristóbal,Sur,18.4161,-70.1098,135000,5.34,Maquinaria,180000,3/9/2024,6/9/2026,142209,0,Pagado,3,"3 meses, 17 días",No,Normal (OK)
1688,150,María,Peralta,Empresa K,Cotuí,Cibao Norte,19.0595,-70.1515,112500,9.3,Automóvil,150000,3/23/2024,3/23/2026,60692.35,51807.65,Pendiente,3,"3 meses, 3 días",No,Normal (OK)
1689,42,Alejandra,Ramírez,Empresa L,Santa Cruz de Barahona,Sur,18.2085,-71.1001,112500,6.44,Equipo Informático,150000,4/24/2024,5/24/2026,375.43,112124.57,Pendiente,2,"2 meses, 1 día",No,Normal (OK)
1690,13,Gabriela,Rodríguez,Empresa M,Santa Cruz de Barahona,Sur,18.2085,-71.1001,90000,11.94,Inventario,120000,3/4/2024,2/4/2026,100746,0,Pagado,3,"3 meses, 22 días",No,Normal (OK)
1691,66,Lucía,Hernández,Empresa A,Moca,Cibao Norte,19.4054,-70.526,112500,11.9,Equipo Informático,150000,5/4/2024,1/4/2025,72380.93,40119.07,Pendiente,1,"1 mes, 21 días",No,Normal (OK)
1692,77,Isabel,Díaz,Empresa N,Higuey,Este,18.615,-68.7076,45000,12.66,Herramientas,60000,2/23/2024,5/23/2025,18386.27,26613.73,Pendiente,4,"4 meses, 2 días",No,Normal (OK)
1693,187,Andrés,Sánchez,Empresa K,Pedernales,Suroeste,18.0374,-71.7414,3750,5.57,Ropa,5000,4/26/2024,1/26/2025,3958.88,0,Pagado,2,"2 meses, 29 días",No,Normal (OK)
1694,108,Luis,Flores,Empresa H,Baní,Sur,18.2866,-70.3313,75000,7.23,Colecciones,100000,5/12/2024,10/12/2026,80422.5,0,Pagado,1,"1 mes, 13 días",No,Normal (OK)
1695,90,Lucía,Pérez,Empresa Y,Bonao,Cibao Norte,18.9427,-70.4094,37500,8.54,Electrodomésticos,50000,3/2/2024,5/2/2025,16178.53,21321.47,Pendiente,3,"3 meses, 24 días",No,Normal (OK)
1696,2,Isabel,González,Empresa P,Dajabón,Noroeste,19.5477,-71.7069,112500,9.16,Equipo Informático,150000,4/29/2024,10/29/2025,64829.97,47670.03,Pendiente,2,"2 meses, 26 días",No,Normal (OK)
1697,51,Juan,Cruz,Empresa I,Nagua,Noreste,19.3764,-69.8474,60000,14.86,Joyas,80000,2/29/2024,5/29/2025,68916,0,Pagado,4,"4 meses, 26 días",No,Normal (OK)
1698,60,Valentina,Peralta,Empresa K,Hato Mayor del Rey,Este,18.7647,-69.2574,75000,5.94,Oro,100000,5/11/2024,12/11/2024,79455,0,Pagado,1,"1 mes, 14 días",No,Normal (OK)
1699,5,Gabriela,Ramírez,Empresa A,Barahona,Sur,18.2085,-71.1001,112500,10.88,Automóvil,150000,2/1/2024,8/1/2025,105829.1,6670.9,Pendiente,4,"4 meses, 24 días",No,Normal (OK)
1700,175,Valentina,Cruz,Empresa D,Higuey,Este,18.615,-68.7076,37500,10.06,Electrodomésticos,50000,5/15/2024,7/15/2026,26214.14,11285.86,Pendiente,1,"1 mes, 10 días",No,Normal (OK)
1701,140,María,Cruz,Empresa D,Sabana de la Mar,Este,19.061,-69.3707,187500,9.67,Propiedad,250000,3/26/2024,10/26/2024,205631.25,0,Pagado,3,"3 meses, 0 día",No,Normal (OK)
1702,2,Isabel,González,Empresa P,Dajabón,Noroeste,19.5477,-71.7069,75000,13.92,Oro,100000,2/10/2024,5/10/2025,85440,0,Pagado,4,"4 meses, 15 días",No,Normal (OK)
1703,151,Juan,González,Empresa X,Neiba,Suroeste,18.4884,-71.4197,135000,6.85,Maquinaria,180000,5/29/2024,11/29/2025,72992.48,62007.52,Pendiente,1,"1 mes, 26 días",No,Normal (OK)
1704,59,Ricardo,Mendoza,Empresa S,Barahona,Sur,18.2085,-71.1001,150000,5.75,Arte,200000,2/4/2024,5/4/2026,158625,0,Pagado,4,"4 meses, 21 días",No,Normal (OK)
1705,137,Andrés,Flores,Empresa C,Bonao,Cibao Norte,18.9427,-70.4094,45000,7.17,Herramientas,60000,1/21/2024,12/21/2024,18823.6,26176.4,Pendiente,5,"5 meses, 5 días",No,Normal (OK)
1706,113,Gabriela,Luna,Empresa W,Mao,Noroeste,19.5576,-71.0777,45000,6.6,Herramientas,60000,5/8/2024,5/8/2025,47970,0,Pagado,1,"1 mes, 17 días",No,Normal (OK)
1707,61,Ricardo,González,Empresa T,Hato Mayor del Rey,Este,18.7647,-69.2574,135000,8.01,Maquinaria,180000,3/12/2024,11/12/2024,83322.07,51677.93,Pendiente,3,"3 meses, 14 días",No,Normal (OK)
1708,139,Lucía,Mendoza,Empresa T,Higuey,Este,18.615,-68.7076,56250,11.9,Electrónica,75000,3/8/2024,4/8/2026,47023.76,9226.24,Pendiente,3,"3 meses, 18 días",No,Normal (OK)
1709,101,Ricardo,Díaz,Empresa T,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,750,7.34,Plantas,1000,2/1/2024,12/1/2025,738.6,11.4,Pendiente,4,"4 meses, 24 días",No,Normal (OK)
1710,148,Fernando,Cruz,Empresa O,Moca,Cibao Norte,19.4054,-70.526,60000,10.23,Joyas,80000,2/5/2024,8/5/2025,66138,0,Pagado,4,"4 meses, 20 días",No,Normal (OK)
1711,152,Carlos,Hernández,Empresa Q,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,3750,8.08,Ropa,5000,1/19/2024,11/19/2025,1059.25,2690.75,Pendiente,5,"5 meses, 7 días",No,Normal (OK)
1712,77,Isabel,Díaz,Empresa N,Higuey,Este,18.615,-68.7076,112500,13.72,Automóvil,150000,6/10/2024,5/10/2026,127935,0,Pagado,0,14 días,No,Normal (OK)
1713,100,Ana,Ramírez,Empresa T,Dajabón,Noroeste,19.5477,-71.7069,60000,9,Instrumentos Musicales,80000,1/13/2024,4/13/2026,48902.51,11097.49,Pendiente,5,"5 meses, 13 días",No,Normal (OK)
1714,175,Valentina,Cruz,Empresa D,Higuey,Este,18.615,-68.7076,90000,10.36,Inventario,120000,3/10/2024,7/10/2025,73699.26,16300.74,Pendiente,3,"3 meses, 16 días",No,Normal (OK)
1715,176,Gabriela,Ramírez,Empresa Q,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,112500,12.59,Automóvil,150000,3/22/2024,2/22/2025,13224.11,99275.89,Pendiente,3,"3 meses, 4 días",No,Normal (OK)
1716,133,Isabel,Ortega,Empresa J,San Cristóbal,Sur,18.4161,-70.1098,112500,6.29,Equipo Informático,150000,2/5/2024,8/5/2026,119576.25,0,Pagado,4,"4 meses, 20 días",No,Normal (OK)
1717,61,Ricardo,González,Empresa T,Hato Mayor del Rey,Este,18.7647,-69.2574,150000,11.41,Arte,200000,3/16/2024,8/16/2026,127647.09,22352.91,Pendiente,3,"3 meses, 10 días",No,Normal (OK)
1718,131,Roberto,González,Empresa O,Sabana de la Mar,Este,19.061,-69.3707,56250,6.93,Electrónica,75000,6/4/2024,9/4/2026,8688.86,47561.14,Pendiente,0,20 días,No,Normal (OK)
1719,79,Alejandra,Mendoza,Empresa X,Higuey,Este,18.615,-68.7076,187500,7.4,Propiedad,250000,5/15/2024,9/15/2026,201375,0,Pagado,1,"1 mes, 10 días",No,Normal (OK)
1720,90,Lucía,Pérez,Empresa Y,Bonao,Cibao Norte,18.9427,-70.4094,187500,10.31,Propiedad,250000,5/3/2024,4/3/2025,1950.2,185549.8,Pendiente,1,"1 mes, 22 días",No,Normal (OK)
1721,23,Fernando,Santos,Empresa V,Monte Plata,Este,18.8076,-69.7844,150000,13.02,Vehículo,200000,4/23/2024,10/23/2024,169530,0,Pagado,2,"2 meses, 2 días",No,Normal (OK)
1722,185,Pedro,Peralta,Empresa A,San Juan de la Maguana,Sur,18.8061,-71.2296,22500,6.64,Bienes Raíces,30000,3/30/2024,2/28/2026,23994,0,Pagado,3,"3 meses, 26 días",No,Normal (OK)
1723,139,Lucía,Mendoza,Empresa T,Higuey,Este,18.615,-68.7076,150000,5.39,Arte,200000,4/18/2024,7/18/2025,48.39,149951.61,Pendiente,2,"2 meses, 7 días",No,Normal (OK)
1724,78,María,Peralta,Empresa Z,Jimaní,Suroeste,18.4911,-71.8501,112500,9.52,Automóvil,150000,5/31/2024,2/28/2025,123210,0,Pagado,1,"1 mes, 24 días",No,Normal (OK)
1725,192,Sofía,Ortega,Empresa O,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,60000,13.88,Instrumentos Musicales,80000,2/22/2024,7/22/2025,68328,0,Pagado,4,"4 meses, 3 días",No,Normal (OK)
1726,104,Roberto,Torres,Empresa I,Salvaleón de Higüey,Este,18.615,-68.7076,135000,9.91,Maquinaria,180000,4/8/2024,7/8/2026,12465.21,122534.79,Pendiente,2,"2 meses, 17 días",No,Normal (OK)
1727,57,Marta,Díaz,Empresa G,Higuey,Este,18.615,-68.7076,56250,6.92,Electrónica,75000,3/20/2024,7/20/2026,47763.53,8486.47,Pendiente,3,"3 meses, 6 días",No,Normal (OK)
1728,1,Alejandra,González,Empresa Z,Santo Domingo,Metropolitana,18.4861,-69.9312,37500,11.85,Electrodomésticos,50000,5/14/2024,7/14/2025,7633.33,29866.67,Pendiente,1,"1 mes, 11 días",No,Normal (OK)
1729,173,Juan,Torres,Empresa X,Cotuí,Cibao Norte,19.0595,-70.1515,75000,6.36,Colecciones,100000,5/8/2024,12/8/2024,40605.92,34394.08,Pendiente,1,"1 mes, 17 días",No,Normal (OK)
1730,70,Diego,Flores,Empresa O,San Juan de la Maguana,Sur,18.8061,-71.2296,112500,13.78,Automóvil,150000,2/29/2024,8/29/2024,128002.5,0,Pagado,4,"4 meses, 26 días",No,Normal (OK)
1731,31,Fernando,Ramírez,Empresa V,San Pedro de Macorís,Este,18.4534,-69.3067,2250,9.74,Mascotas,3000,6/1/2024,12/1/2024,2469.15,0,Pagado,0,23 días,No,Normal (OK)
1732,176,Gabriela,Ramírez,Empresa Q,Concepción de La Vega,Cibao Norte,19.1199,-70.6483,75000,10.79,Oro,100000,5/16/2024,11/16/2025,28382.12,46617.88,Pendiente,1,"1 mes, 9 días",No,Normal (OK)
1733,52,María,Cruz,Empresa T,Mao,Noroeste,19.5576,-71.0777,112500,6.13,Automóvil,150000,5/9/2024,1/9/2025,119396.25,0,Pagado,1,"1 mes, 16 días",No,Normal (OK)
1734,41,Pedro,Ramírez,Empresa B,Neiba,Suroeste,18.4884,-71.4197,750,8.79,Plantas,1000,6/8/2024,9/8/2026,815.93,0,Pagado,0,16 días,No,Normal (OK)
1735,53,Roberto,López,Empresa Q,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,187500,8.4,Propiedad,250000,2/16/2024,11/16/2025,203250,0,Pagado,4,"4 meses, 9 días",No,Normal (OK)
1736,192,Sofía,Ortega,Empresa O,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,3750,14.08,Ropa,5000,5/14/2024,10/14/2026,2938.37,811.63,Pendiente,1,"1 mes, 11 días",No,Normal (OK)
1737,14,Pedro,Cruz,Empresa A,Jimaní,Suroeste,18.4911,-71.8501,112500,10.91,Automóvil,150000,6/16/2024,5/16/2026,102957.99,9542.01,Pendiente,0,8 días,No,Normal (OK)
1738,171,Pedro,Torres,Empresa I,Salvaleón de Higüey,Este,18.615,-68.7076,187500,10.63,Propiedad,250000,1/23/2024,11/23/2024,67615.11,119884.89,Pendiente,5,"5 meses, 3 días",No,Normal (OK)
1739,7,Marta,Mendoza,Empresa H,Jimaní,Suroeste,18.4911,-71.8501,750,5.64,Plantas,1000,1/25/2024,12/25/2025,792.3,0,Pagado,5,"5 meses, 1 día",No,Normal (OK)
1740,40,Lucía,Peralta,Empresa F,Neiba,Suroeste,18.4884,-71.4197,150000,9.16,Arte,200000,6/14/2024,4/14/2025,65638.97,84361.03,Pendiente,0,10 días,No,Normal (OK)
1741,192,Sofía,Ortega,Empresa O,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,112500,11.84,Equipo Informático,150000,5/16/2024,10/16/2025,52947.34,59552.66,Pendiente,1,"1 mes, 9 días",No,Normal (OK)
1742,50,Ricardo,Ortega,Empresa P,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,150000,7.29,Arte,200000,3/3/2024,2/3/2025,160935,0,Pagado,3,"3 meses, 23 días",No,Normal (OK)
1743,157,Laura,González,Empresa D,Dajabón,Noroeste,19.5477,-71.7069,1500,6.2,Libros,2000,3/28/2024,12/28/2025,1593,0,Pagado,3,"3 meses, 28 días",No,Normal (OK)
1744,173,Juan,Torres,Empresa X,Cotuí,Cibao Norte,19.0595,-70.1515,75000,9.86,Colecciones,100000,2/20/2024,9/20/2025,82395,0,Pagado,4,"4 meses, 5 días",No,Normal (OK)
1745,12,María,Cruz,Empresa G,Cotuí,Cibao Norte,19.0595,-70.1515,3750,11.4,Ropa,5000,3/22/2024,9/22/2026,1915.03,1834.97,Pendiente,3,"3 meses, 4 días",No,Normal (OK)
1746,36,Lucía,Pérez,Empresa U,San Juan de la Maguana,Sur,18.8061,-71.2296,112500,6.11,Equipo Informático,150000,6/9/2024,11/9/2026,31289.74,81210.26,Pendiente,0,15 días,No,Normal (OK)
1747,25,Lucía,Torres,Empresa W,Samaná,Noreste,19.2126,-69.332,56250,10.32,Electrónica,75000,4/4/2024,7/4/2025,62055,0,Pagado,2,"2 meses, 21 días",No,Normal (OK)
1748,126,Juan,Luna,Empresa J,Higuey,Este,18.615,-68.7076,67500,10.61,Muebles,90000,5/3/2024,9/3/2025,74661.75,0,Pagado,1,"1 mes, 22 días",No,Normal (OK)
1749,86,Lucía,Ramírez,Empresa L,Azua,Sur,18.4544,-70.7292,187500,14.49,Propiedad,250000,1/8/2024,7/8/2025,155928.61,31571.39,Pendiente,5,"5 meses, 18 días",No,Normal (OK)
1750,72,Luis,Mendoza,Empresa E,Neiba,Suroeste,18.4884,-71.4197,2250,10.07,Mascotas,3000,5/6/2024,9/6/2025,2476.58,0,Pagado,1,"1 mes, 19 días",No,Normal (OK)
1751,3,Lucía,Rojas,Empresa R,El Seibo,Este,18.7649,-69.0386,150000,9.07,Arte,200000,5/21/2024,4/21/2026,31898.7,118101.3,Pendiente,1,"1 mes, 4 días",No,Normal (OK)
1752,62,Sofía,López,Empresa K,Puerto Plata,Cibao Norte,19.793,-70.6884,60000,10.78,Instrumentos Musicales,80000,5/7/2024,7/7/2026,20388.51,39611.49,Pendiente,1,"1 mes, 18 días",No,Normal (OK)
1753,125,Diego,Peralta,Empresa B,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,45000,6.33,Herramientas,60000,5/18/2024,4/18/2025,47848.5,0,Pagado,1,"1 mes, 7 días",No,Normal (OK)
1754,184,Diego,Flores,Empresa D,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,67500,14.93,Muebles,90000,1/27/2024,11/27/2024,46346.45,21153.55,Pendiente,5,"5 meses, 29 días",No,Normal (OK)
1755,57,Marta,Díaz,Empresa G,Higuey,Este,18.615,-68.7076,2250,8.95,Mascotas,3000,6/5/2024,5/5/2026,1126.02,1123.98,Pendiente,0,19 días,No,Normal (OK)
1756,7,Marta,Mendoza,Empresa H,Jimaní,Suroeste,18.4911,-71.8501,75000,13.06,Colecciones,100000,1/11/2024,3/11/2026,43625.05,31374.95,Pendiente,5,"5 meses, 15 días",No,Normal (OK)
1757,79,Alejandra,Mendoza,Empresa X,Higuey,Este,18.615,-68.7076,37500,8.05,Electrodomésticos,50000,2/8/2024,8/8/2025,40518.75,0,Pagado,4,"4 meses, 17 días",No,Normal (OK)
1758,92,Juan,Mendoza,Empresa M,San Cristóbal,Sur,18.4161,-70.1098,3750,6.66,Ropa,5000,5/24/2024,3/24/2025,3999.75,0,Pagado,1,"1 mes, 1 día",No,Normal (OK)
1759,147,Sofía,Hernández,Empresa W,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,56250,9.3,Electrónica,75000,3/23/2024,6/23/2025,61481.25,0,Pagado,3,"3 meses, 3 días",No,Normal (OK)
1760,145,María,Santos,Empresa A,Baní,Sur,18.2866,-70.3313,56250,11.33,Electrónica,75000,2/29/2024,8/29/2025,21692.08,34557.92,Pendiente,4,"4 meses, 26 días",No,Normal (OK)
1761,154,Marta,González,Empresa T,Hato Mayor del Rey,Este,18.7647,-69.2574,75000,12.9,Colecciones,100000,2/15/2024,3/15/2025,48182,26818,Pendiente,4,"4 meses, 10 días",No,Normal (OK)
1762,140,María,Cruz,Empresa D,Sabana de la Mar,Este,19.061,-69.3707,112500,8.65,Automóvil,150000,3/1/2024,12/1/2025,72332.45,40167.55,Pendiente,3,"3 meses, 25 días",No,Normal (OK)
1763,136,Gabriela,López,Empresa X,San Francisco de Macorís,Cibao Norte,19.3012,-70.2537,75000,7.89,Colecciones,100000,1/11/2024,10/11/2025,30510,44490,Pendiente,5,"5 meses, 15 días",No,Normal (OK)
1764,160,Gabriela,Ramírez,Empresa D,Salcedo,Cibao Norte,19.3827,-70.4165,60000,9.44,Instrumentos Musicales,80000,4/1/2024,12/1/2024,65664,0,Pagado,2,"2 meses, 24 días",No,Normal (OK)
1765,90,Lucía,Pérez,Empresa Y,Bonao,Cibao Norte,18.9427,-70.4094,75000,6.69,Oro,100000,2/29/2024,9/29/2024,39842.72,35157.28,Pendiente,4,"4 meses, 26 días",No,Normal (OK)
1766,186,Lucía,Mendoza,Empresa M,San Juan de la Maguana,Sur,18.8061,-71.2296,22500,8.03,Bienes Raíces,30000,6/5/2024,5/5/2025,24306.75,0,Pagado,0,19 días,No,Normal (OK)
1767,75,Isabel,Torres,Empresa M,Puerto Plata,Cibao Norte,19.793,-70.6884,37500,14.26,Electrodomésticos,50000,1/14/2024,11/14/2025,27805.79,9694.21,Pendiente,5,"5 meses, 12 días",No,Normal (OK)
1768,66,Lucía,Hernández,Empresa A,Moca,Cibao Norte,19.4054,-70.526,750,8.97,Plantas,1000,4/27/2024,5/27/2026,817.28,0,Pagado,2,"2 meses, 28 días",No,Normal (OK)
1769,65,Javier,Santos,Empresa J,Sabana de la Mar,Este,19.061,-69.3707,150000,14.97,Arte,200000,5/31/2024,7/31/2026,117739.49,32260.51,Pendiente,1,"1 mes, 24 días",No,Normal (OK)
1770,90,Lucía,Pérez,Empresa Y,Bonao,Cibao Norte,18.9427,-70.4094,112500,5.05,Equipo Informático,150000,4/24/2024,7/24/2025,39153.32,73346.68,Pendiente,2,"2 meses, 1 día",No,Normal (OK)
1771,82,Andrés,Luna,Empresa Z,Samaná,Noreste,19.2126,-69.332,150000,12.21,Arte,200000,1/1/2024,2/1/2025,95188.79,54811.21,Pendiente,5,"5 meses, 25 días",No,Normal (OK)
1772,182,Luis,Cruz,Empresa O,Baní,Sur,18.2866,-70.3313,112500,8.99,Equipo Informático,150000,2/5/2024,9/5/2025,46738,65762,Pendiente,4,"4 meses, 20 días",No,Normal (OK)
1773,50,Ricardo,Ortega,Empresa P,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,75000,14.43,Colecciones,100000,2/15/2024,5/15/2026,1554.77,73445.23,Pendiente,4,"4 meses, 10 días",No,Normal (OK)
1774,50,Ricardo,Ortega,Empresa P,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,37500,14.68,Electrodomésticos,50000,1/11/2024,12/11/2025,43005,0,Pagado,5,"5 meses, 15 días",No,Normal (OK)
1775,34,Luis,Pérez,Empresa R,La Romana,Este,18.4274,-68.9729,45000,10.47,Herramientas,60000,5/2/2024,10/2/2026,41889.6,3110.4,Pendiente,1,"1 mes, 23 días",No,Normal (OK)
1776,143,Gabriela,Martínez,Empresa E,Samaná,Noreste,19.2126,-69.332,37500,6.65,Electrodomésticos,50000,1/13/2024,12/13/2024,39993.75,0,Pagado,5,"5 meses, 13 días",No,Normal (OK)
1777,138,Fernando,Martínez,Empresa Y,Cotuí,Cibao Norte,19.0595,-70.1515,56250,10.27,Electrónica,75000,4/12/2024,6/12/2025,22982.8,33267.2,Pendiente,2,"2 meses, 13 días",No,Normal (OK)
1778,94,Juan,Pérez,Empresa S,Santo Domingo,Metropolitana,18.4861,-69.9312,75000,7.95,Colecciones,100000,3/20/2024,8/20/2026,55466.36,19533.64,Pendiente,3,"3 meses, 6 días",No,Normal (OK)
1779,144,Javier,Flores,Empresa C,Salcedo,Cibao Norte,19.3827,-70.4165,90000,5.2,Inventario,120000,4/20/2024,9/20/2026,94680,0,Pagado,2,"2 meses, 5 días",No,Normal (OK)
1780,184,Diego,Flores,Empresa D,Santiago de los Caballeros,Cibao Norte,19.4518,-70.697,112500,5.35,Automóvil,150000,2/16/2024,10/16/2024,11353.37,101146.63,Pendiente,4,"4 meses, 9 días",No,Normal (OK)
